SITE;ARTIKEL;ZALOGA
1191;242198;10
1191;652954;9
1191;653169;8
1191;676849;0
1191;238847;0
1191;683305;7
1191;125809;14
1191;705539;15
1191;478400;16
1191;623315;31
1191;125932;12
1191;499296;15
1191;283096;9
1191;604545;0
1191;511480;21
1191;650781;0
1191;637251;31
1191;683409;0
1191;625738;11
1191;462826;25
1191;188837;0
1191;470419;21
1191;672477;11
1191;511397;56
1191;652934;5
1191;652944;5
1191;642355;1
1191;652924;6
1191;653159;11
1191;125881;8
1191;585277;1
1191;642350;0
1191;625683;0
1191;668427;6
1191;177262;9
1191;683295;9
1191;264345;168
1191;125677;13
1191;673128;3
1191;219565;0
1191;653119;9
1191;478935;20
1191;478921;19
1191;623295;11
1191;499305;18
1191;625693;26
1191;610075;0
1191;666629;5
1191;470237;17
1191;580975;6
1191;470674;44
1191;335485;6
1191;515951;23
1191;240158;10
1191;660729;18
1191;511451;11
1191;308093;0
1191;253270;12
1191;321425;16
1191;468690;12
1191;604555;0
1191;449881;18
1191;132653;28
1191;459192;11
1191;623305;12
1191;470410;9
1191;118468;7
1191;625733;12
1191;680699;10
1191;210057;13
1191;239007;19
1191;511436;50
1191;468717;11
1191;669049;0
1191;418224;18
1191;652894;5
1191;125205;16
1191;340133;17
1191;208481;10
1191;605775;7
1191;263411;0
1191;605765;14
1191;478391;21
1191;499287;20
1191;468654;8
1191;439908;0
1191;527223;16
1191;625698;6
1191;705519;4
1191;253623;41
1191;447327;19
1191;621660;2
1191;625713;11
1191;487318;0
1191;523792;18
1191;673138;7
1191;655614;11
1191;335918;13
1191;673158;18
1191;668417;5
1191;638075;23
1191;342975;9
1191;623320;24
1191;112993;11
1191;468708;13
1191;499000;24
1191;447363;8
1191;468699;12
1191;192239;12
1191;145775;13
1191;322538;31
1191;321416;18
1191;605755;0
1191;441238;10
1191;167203;4
1191;638085;10
1191;610065;0
1191;679235;6
1191;679181;6
1191;674925;0
1191;264336;155
1191;418342;0
1191;192221;8
1191;176563;8
1191;422620;0
1191;459171;14
1191;322502;9
1191;520172;10
1191;668447;5
1191;411226;44
1191;499269;20
1191;241286;5
1191;125791;11
1191;477162;11
1191;683853;0
1191;668551;0
1191;468672;11
1191;605745;10
1191;485779;9
1191;653149;12
1191;98736;83
1191;468793;12
1191;130295;16
1191;401524;6
1191;125872;10
1191;459078;18
1191;447336;33
1191;625708;16
1191;485460;12
1191;686689;0
1191;450098;0
1191;447345;11
1191;192257;1
1191;216918;4
1191;460022;7
1191;335927;11
1191;653129;6
1191;281429;50
1191;511471;66
1191;418197;17
1191;703309;10
1931;320123;33
1931;188837;0
1931;411226;2
1931;322502;7
1931;478400;20
1931;441238;10
1931;637251;47
1931;638075;16
1931;263411;0
1931;415746;3
1931;668447;6
1931;460022;0
1931;499260;21
1931;240805;5
1931;652924;13
1931;132653;35
1931;520172;20
1931;605775;5
1931;511471;75
1931;468690;17
1931;208481;28
1931;515951;7
1931;125677;9
1931;511451;11
1931;125881;8
1931;669049;2
1931;468699;12
1931;264345;183
1931;674925;7
1931;240158;8
1931;623295;22
1931;219565;0
1931;652934;4
1931;418342;0
1931;652954;7
1931;439908;7
1931;705569;26
1931;639603;0
1931;516854;24
1931;499305;15
1931;604545;0
1931;674915;0
1931;418197;28
1931;703289;17
1931;625718;5
1931;468708;15
1931;253623;41
1931;145775;27
1931;499296;24
1931;499269;45
1931;499000;32
1931;130295;29
1931;523792;24
1931;673128;14
1931;239007;6
1931;652894;7
1931;625683;0
1931;478391;14
1931;468717;17
1931;340133;5
1931;625678;18
1931;625713;13
1931;625693;23
1931;705539;2
1931;335918;35
1931;623320;41
1931;125791;7
1931;499287;15
1931;652944;9
1931;605755;8
1931;511421;65
1931;653129;6
1931;582585;5
1931;253270;13
1931;666629;0
1931;527223;31
1931;474555;10
1931;296251;31
1931;465559;7
1931;468793;2
1931;470674;198
1931;683305;6
1931;342784;10
1931;560269;0
1931;281429;74
1931;625698;6
1931;308093;0
1931;449881;50
1931;605745;7
1931;511397;92
1931;478921;21
1931;112993;7
1931;118705;6
1931;241286;5
1931;125809;18
1931;210057;9
1931;518009;4
1931;511436;39
1931;216918;0
1931;642355;0
1931;653159;6
1931;459171;15
1931;621660;15
1931;686689;0
1931;585277;0
1931;655614;14
1931;98736;57
1931;335927;12
1931;625708;6
1931;604555;24
1931;447363;0
1931;264336;41
1931;673158;38
1931;524633;30
1931;642350;4
1931;625733;5
1931;422620;6
1931;167203;2
1931;468672;8
1931;625688;14
1931;238847;13
1931;653149;7
1931;418224;16
1931;470237;25
1931;668551;12
1931;638085;4
1931;340702;14
1931;623315;26
1931;477162;5
1931;125205;12
1931;447345;8
1931;402410;0
1931;342975;12
1931;610075;0
1931;459192;25
1931;672477;0
1931;447327;24
1931;118468;9
1931;462826;29
1931;283096;9
1931;679235;0
1931;125872;14
1931;321425;39
1931;511480;24
1931;298979;30
1931;625738;13
1931;177262;8
1931;520163;11
1931;485460;8
1931;610065;0
1931;176563;5
1931;703309;31
1931;668427;3
1931;459078;9
1931;668417;11
1931;605765;1
1931;465665;8
1931;653169;7
1931;401524;11
1931;448626;3
1931;683295;0
1931;653119;3
1931;468654;11
1931;680699;0
1931;660729;45
1931;478935;17
1931;487318;0
1931;321416;44
1931;447336;25
1931;679181;4
1931;623305;32
1931;470419;31
1931;679255;0
2088;703289;4
2088;292796;13
2088;676849;0
2088;478391;24
2088;242198;68
2088;447363;4
2088;605745;11
2088;638075;30
2088;499000;33
2088;623305;77
2088;320123;29
2088;308093;6
2088;511421;44
2088;678501;18
2088;668447;0
2088;447327;27
2088;465559;10
2088;679181;6
2088;112993;6
2088;668417;22
2088;487318;1
2088;655614;16
2088;674915;98
2088;705519;31
2088;679235;8
2088;499260;28
2088;468672;13
2088;465665;9
2088;638085;36
2088;673158;21
2088;623315;260
2088;672477;0
2088;511471;58
2088;674925;126
2088;219565;0
2088;511451;8
2088;335485;50
2088;623320;19
2088;652924;0
2088;499269;20
2088;518009;14
2088;510514;10
2088;653159;14
2088;673128;3
2088;703309;1
2088;335918;4
2088;125932;59
2088;499287;16
2088;281429;41
2088;125809;16
2088;241286;9
2088;238847;11
2088;653119;7
2088;520163;0
2088;607005;10
2088;560269;14
2088;511436;35
2088;130295;97
2088;678495;12
2088;652934;9
2088;478935;13
2088;239007;14
2088;167203;8
2088;317502;13
2088;623295;334
2088;418342;2
2088;468708;6
2088;683409;-1
2088;402410;8
2088;462826;19
2088;192221;42
2088;637251;-1
2088;511480;18
2088;683305;2
2088;264336;67
2088;605765;24
2088;652944;16
2088;650781;4
2088;485460;8
2088;470674;62
2088;264345;28
2088;125791;17
2088;415746;11
2088;499296;2
2088;605775;23
2088;340133;16
2088;321416;17
2088;468717;9
2088;517820;7
2088;515951;0
2088;240805;0
2088;118468;6
2088;669049;0
2088;132653;26
2088;683295;3
2088;511397;58
2088;449881;4
2088;478921;18
2088;208481;16
2088;253270;11
2088;240158;9
2088;653169;11
2088;668427;0
2088;470410;7
2088;216918;1
2088;474555;8
2088;176563;9
2088;448626;2
2088;680699;11
2088;322538;28
2088;125872;13
2088;340702;10
2088;477162;10
2088;679255;0
2088;520172;23
2088;625713;11
2088;322502;16
2088;468699;10
2088;660729;8
2088;653139;2
2088;418224;0
2088;459192;6
2088;516854;9
2088;653149;12
2088;582585;18
2088;439908;9
2088;605755;22
2088;125677;10
2088;653129;11
2088;441238;9
2088;478400;19
2088;468793;14
2088;686689;0
2088;447345;0
2088;523792;36
2088;125205;16
2088;125881;9
2088;298979;21
2088;459171;31
2088;625738;57
2088;447336;56
2088;625698;26
2088;499305;32
2088;192239;45
2088;625718;28
2088;642350;21
2088;625693;56
2088;468690;10
2088;342975;14
2088;338516;0
2088;652894;5
2088;639603;4
2088;470237;47
2088;470419;56
2088;485779;-1
2088;585277;2
2088;401524;18
2088;411219;4
2088;411226;36
2088;625683;52
2088;625708;4
2088;610075;7
2088;621660;20
2088;460022;5
2088;296251;17
2088;118705;5
2088;524633;14
2088;210057;15
2088;321425;25
2088;668551;12
2088;610065;1
2088;705539;0
2088;342784;26
2088;527223;9
2088;468654;17
2088;459078;15
2088;625678;3
2088;177262;13
2088;418197;33
2088;335927;7
2088;607115;0
2088;145775;25
2088;192257;41
2088;705569;13
2088;283096;3
2088;580975;27
2088;673138;11
2088;98736;37
2088;625688;50
2088;253623;65
2088;625733;32
2088;188837;0
2090;520172;26
2090;625688;11
2090;668427;25
2090;468672;7
2090;638085;21
2090;281429;25
2090;676849;0
2090;112993;34
2090;125872;23
2090;623295;28
2090;653119;17
2090;298979;71
2090;511436;16
2090;610065;2
2090;459192;26
2090;177262;6
2090;321425;27
2090;192257;17
2090;468717;41
2090;585277;3
2090;610075;0
2090;240805;27
2090;625733;9
2090;683409;5
2090;474555;11
2090;338516;72
2090;652934;14
2090;655614;24
2090;402410;10
2090;340133;37
2090;520163;8
2090;292796;1
2090;639603;1
2090;527223;42
2090;499296;29
2090;322502;18
2090;459078;15
2090;499287;23
2090;669049;0
2090;125791;18
2090;192221;17
2090;465559;6
2090;625678;16
2090;125205;13
2090;468793;45
2090;125932;14
2090;625693;0
2090;176563;23
2090;653169;13
2090;447327;26
2090;335918;92
2090;192239;25
2090;470237;25
2090;478391;31
2090;478400;29
2090;418342;1
2090;411219;13
2090;462826;6
2090;317502;12
2090;524633;22
2090;283096;2
2090;511480;11
2090;335927;37
2090;672477;0
2090;625713;8
2090;623305;23
2090;448626;13
2090;518009;6
2090;125677;21
2090;625708;3
2090;485460;8
2090;263411;20
2090;449881;13
2090;418197;36
2090;642355;0
2090;660729;6
2090;511397;38
2090;653149;24
2090;447336;10
2090;605765;13
2090;118705;7
2090;580975;5
2090;320123;39
2090;678501;147
2090;674925;-8
2090;167203;13
2090;470419;14
2090;511421;47
2090;666629;0
2090;242198;29
2090;499260;45
1625;478921;7
1625;605765;17
1625;342975;7
1625;623315;25
1625;625698;0
1625;460022;0
1625;132653;20
1625;415746;3
1625;703289;5
1625;447363;4
1625;673128;0
1625;125932;16
1625;625713;4
1625;459192;15
1625;686689;0
1625;167203;2
1625;487318;1
1625;177262;6
1625;520163;0
1625;676849;0
1625;192257;21
1625;322502;0
1625;125677;5
1625;625683;6
1625;242198;24
1625;401524;9
1625;653119;2
1625;523792;29
1625;499287;7
1625;669049;6
1625;125881;4
1625;145775;9
1625;470674;96
1625;321416;21
1625;510514;7
1625;625678;0
1625;468690;5
1625;655614;12
1625;192239;11
1625;459078;1
1625;335918;10
1625;653129;4
1625;335485;25
1625;511397;43
1625;283096;1
1625;511480;12
1625;605745;19
1625;468793;2
1625;499269;17
1625;447336;20
1625;441238;9
1625;511421;48
1625;264336;48
1625;449881;11
1625;638075;0
1625;470419;18
1625;705569;6
1625;238847;0
1625;192221;22
1625;625733;6
1625;623295;29
1625;340133;9
1625;340702;12
1625;524633;6
1625;478391;17
1625;478400;14
1625;465559;4
1625;674925;-35
1625;668417;3
1625;679181;0
1625;468654;1
1625;625688;5
1625;474555;6
1625;320123;8
1625;322538;26
1625;625738;5
1625;705539;0
1625;520172;4
1625;660729;8
1625;673158;0
1625;499305;20
1625;625693;6
1625;605755;21
1625;642355;-2
1625;308093;5
1625;296251;16
1625;459171;10
1625;465665;9
1625;527223;14
1625;653159;5
1625;477162;8
1625;652934;9
1625;281429;54
1625;418342;0
1625;439908;5
1625;511436;16
1625;125872;10
1625;511451;3
1625;468708;15
1625;335927;1
1625;468699;7
1625;499296;24
1625;448626;2
1625;188837;0
1625;610065;8
1625;264345;81
1625;468672;9
1625;125205;9
1625;625708;2
1625;623305;27
1625;652954;0
1625;447345;0
1625;219565;0
1625;470237;16
1625;485779;0
1625;253270;1
1625;680699;0
1625;610075;0
1625;130295;13
1625;637251;37
1625;582585;0
1625;239007;11
1625;499260;23
1943;242198;6
1943;623320;44
1943;623295;40
1943;511451;29
1943;335485;3
1943;253623;76
1943;625678;11
1943;517820;26
1943;459078;45
1943;499260;218
1943;478921;21
1943;680699;267
1943;676849;0
1943;625718;6
1943;340133;38
1943;118705;6
1943;638075;1
1943;674925;-15
1943;342784;11
1943;653139;6
1943;499269;112
1943;450098;0
1943;625733;18
1943;520172;20
1943;625693;9
1943;125809;24
1943;238847;13
1943;125791;10
1943;639603;0
1943;683409;0
1943;468654;23
1943;642355;-12
1943;177262;3
1943;511421;8
1943;470410;5
1943;125932;9
1943;448626;26
1943;478400;11
1943;418224;0
1943;130295;57
1943;625683;5
1943;298979;115
1943;660729;56
1943;653159;19
1943;605775;13
1943;192239;8
1943;650781;0
1943;668551;-3
1943;679181;-4
1943;468717;16
1943;219565;0
1943;418342;0
1943;263411;5
1943;447327;52
1943;653149;6
1943;402410;17
1943;422620;10
1943;625738;9
1943;125677;14
1943;321416;133
1943;485779;16
1943;239007;27
1943;511471;94
1943;192221;3
1943;672477;0
1943;478935;16
1943;98736;104
1943;208481;21
1943;470419;33
1943;125881;13
1943;499305;114
1943;132653;161
1943;167203;7
1943;264345;62
1943;145775;31
1943;125872;20
1943;335927;24
1943;241286;6
1943;468690;16
1943;264336;66
1943;625708;26
1943;668427;1
1943;447363;10
1943;673158;0
1943;449881;220
1943;499296;88
1943;679255;0
1943;192257;19
1943;679235;0
1943;322502;6
1943;459192;0
1943;625688;25
1943;669049;8
1943;474555;14
1943;523792;23
1943;582585;8
1943;447345;8
1943;477162;9
1943;320123;43
1943;511480;22
1943;292796;0
1943;468708;16
1943;705539;0
1943;604555;7
1943;703309;16
1943;468699;34
1943;652894;8
1943;460022;18
1943;515951;10
1943;653129;31
1943;668447;7
1943;666629;0
1943;188837;0
1943;625698;10
1943;652924;12
1943;655614;43
1943;605755;9
1943;253270;13
1943;668417;4
1943;560269;6
1943;176563;0
1943;340702;8
1943;118468;2
1943;673128;11
1943;605745;3
1943;468793;14
1943;585277;16
1943;652944;0
1943;240158;9
1943;511397;106
1943;338516;14
1943;524633;28
1943;686689;1
1943;637251;87
1943;125205;13
1943;527223;20
1943;240805;14
1943;610075;0
1943;411226;34
1943;321425;32
1943;610065;1
1943;499000;35
1943;478391;31
1943;516854;55
1943;652934;11
1943;465665;0
1943;296251;74
1943;308093;0
1943;623315;62
1943;465559;10
1943;468672;6
1943;281429;93
1943;112993;26
1943;470237;10
1943;335918;16
1943;499287;81
1943;642350;4
1943;401524;21
1943;415746;34
1943;638085;-3
1943;605765;16
1943;210057;20
1943;621660;0
1943;623305;92
1943;283096;33
1943;653119;24
1943;447336;61
1943;439908;6
1943;441238;18
1943;625713;17
1943;470674;90
1943;418197;68
1943;485460;11
1943;487318;0
1943;580975;15
1943;703289;6
1943;511436;58
1943;462826;46
1943;459171;30
1943;674915;8
2034;239007;14
2034;499000;8
2034;478400;2
2034;477162;11
2034;653159;5
2034;468793;6
2034;118468;11
2034;422620;13
2034;210057;6
2034;125809;14
2034;653119;23
2034;418342;0
2034;418197;8
2034;625738;10
2034;676849;0
2034;447345;0
2034;499269;1
2034;523792;24
2034;585277;9
2034;652894;8
2034;499287;38
2034;125205;12
2034;511480;36
2034;623320;57
2034;125791;-1
2034;652944;2
2034;582585;15
2034;560269;16
2034;653149;4
2034;510514;43
2034;125872;21
2034;625708;21
2034;652954;2
2034;642350;10
2034;520172;18
2034;604555;0
2034;468708;15
2034;322502;11
2034;705539;5
2034;673128;-3
2034;607005;0
2034;499296;14
2034;610065;0
2034;623305;2
2034;340702;14
2034;520163;18
2034;340133;91
2034;130295;13
2034;125677;32
2034;625683;19
2034;660729;87
2034;411219;2
2034;652924;3
2034;527223;3
2034;401524;18
2034;468672;18
2034;283096;2
2034;402410;15
2034;637251;80
2034;478921;10
2034;465559;10
2034;240158;5
2034;253270;2
2034;125881;11
2034;219565;0
2034;335485;54
2034;263411;2
2034;447327;44
2034;605775;13
2034;524633;6
2034;487318;0
2034;655614;19
2034;683853;0
2034;668417;7
2034;448626;16
2034;669049;21
2034;447336;24
2034;465665;11
2034;680699;0
2034;678495;0
2034;478391;27
2034;264336;56
2034;192239;25
2034;145775;17
2034;459192;10
2034;607115;0
2034;320123;16
2034;342784;27
2034;672477;52
2034;703289;-2
2034;605765;12
2034;253623;48
2034;296251;4
2034;462826;12
2034;623295;79
2034;418224;4
2034;652934;13
2034;639603;37
2034;335918;6
2034;439908;14
2034;342975;6
2034;411226;15
2034;98736;6
2034;485460;35
2034;321425;24
2034;459171;22
2034;242198;122
2034;511471;69
2034;674915;53
2034;281429;73
2034;653169;8
2034;686689;0
2034;321416;16
2034;666629;0
2034;625718;26
2034;678501;0
2034;485779;4
2034;478935;23
2034;241286;6
2034;679235;0
2034;459078;7
2034;176563;15
2034;474555;-1
2034;610075;0
2034;468654;16
2034;683409;0
2034;625733;14
2034;705519;0
2034;468690;11
2034;703309;0
2034;679255;0
2034;683305;1
2034;192221;103
2034;460022;4
2034;674925;332
2034;604545;0
2034;188837;0
2034;470237;22
2034;167203;2
2034;470674;148
2034;518009;13
2034;511436;113
2034;638075;30
2034;415746;8
2034;449881;25
2034;470410;0
2034;653139;7
2034;450098;7
2034;499305;19
2034;298979;41
2034;132653;10
2034;683295;10
2034;605745;26
2034;621660;12
2034;642355;0
2034;511451;12
2034;238847;13
2034;638085;8
2034;112993;18
2034;499260;30
2034;470419;56
2034;705569;5
2034;625713;24
2034;216918;2
2034;125932;120
2034;240805;8
2034;511397;21
2034;511421;58
2034;668447;8
2034;441238;19
2034;683863;0
2034;468699;16
2034;580975;12
2034;338516;19
2034;625688;77
2034;625693;76
2034;625678;24
2034;317502;2
2034;322538;5
2034;468717;9
2034;447363;0
2034;625698;15
2034;653129;17
2034;516854;5
2034;515951;21
2034;177262;2
2034;650781;0
2034;679181;2
2034;605755;17
2034;668427;3
2034;292796;16
2034;623315;70
2034;118705;9
2034;208481;28
2034;517820;15
2034;308093;0
2034;192257;1
2034;264345;51
2034;668551;34
2034;335927;17
2092;240158;7
2092;625733;16
2092;125809;9
2092;478921;25
2092;253270;2
2092;321416;22
2092;145775;13
2092;240805;7
2092;625683;6
2092;477162;9
2092;460022;4
2092;524633;30
2092;441238;20
2092;652944;6
2092;673128;12
2092;642355;0
2092;125881;10
2092;335927;11
2092;401524;10
2092;125205;12
2092;683295;0
2092;176563;10
2092;188837;0
2092;625738;0
2092;623305;53
2092;637251;61
2092;518009;7
2092;580975;3
2092;605765;16
2092;468672;15
2092;487318;0
2092;610075;0
2092;511397;35
2092;448626;10
2092;610065;0
2092;703289;5
2092;686689;0
2092;485779;9
2092;335918;23
2092;468690;16
2092;470410;3
2092;520172;20
2092;679235;0
2092;192221;52
2092;623315;24
2092;125791;8
2092;683305;0
2092;219565;0
2092;652894;0
2092;320123;18
2092;605775;8
2092;625678;4
2092;468699;16
2092;653129;7
2092;499000;12
2092;322502;17
2092;468654;20
2092;582585;5
2092;470674;33
2092;208481;19
2092;511480;19
2092;402410;13
2092;560269;13
2092;625698;8
2092;652924;5
2092;439908;4
2092;342784;10
2092;499269;18
2092;321425;13
2092;511421;35
2092;499260;34
2092;447336;19
2092;623295;52
2092;264336;60
2092;511471;51
2092;281429;17
2092;283096;6
2092;668551;15
2092;653149;13
2092;474555;8
2092;652934;0
2092;125677;11
2092;668417;12
2092;666629;0
2092;298979;24
2092;241286;2
2092;625708;5
2092;625688;6
2092;511436;28
2092;470237;48
2092;449881;47
2092;192257;58
2092;253623;57
2092;511451;12
2092;669049;3
2092;607005;0
2092;499305;7
2092;468793;12
2092;118468;0
2092;322538;13
2092;650781;5
2092;703309;3
2092;411226;24
2092;418342;0
2092;485460;36
2092;623320;67
2092;459192;5
2092;605755;11
2092;679181;9
2092;705519;14
2092;132653;17
2092;638085;8
2092;418224;11
2092;125872;7
2092;676849;0
2092;683409;0
2092;653119;12
2092;625718;7
2092;340133;11
2092;653139;17
2092;621660;12
2092;683853;0
2092;520163;11
2092;465559;9
2092;317502;17
2092;674925;5
2092;130295;16
2092;653159;9
2092;705569;14
2092;523792;21
2092;210057;10
2092;527223;24
2092;668427;7
2092;468708;18
2092;167203;7
2092;335485;60
2092;478391;27
2092;625713;30
2092;447345;1
2092;517820;5
2092;462826;16
2092;604545;6
2092;604555;9
2092;242198;61
2092;238847;18
2092;459171;33
2092;510514;4
2092;499287;13
2092;515951;31
2092;415746;13
2092;660729;6
2092;418197;15
2092;478400;18
2092;625693;9
2092;308093;5
2092;465665;0
2092;342975;12
2092;450098;7
2092;459078;20
2092;470419;16
2092;705539;5
2092;478935;12
2092;679255;1
2092;516854;17
2092;112993;12
2092;639603;30
2092;638075;5
2092;125932;59
2092;239007;14
2092;605745;12
2092;668447;10
2092;192239;37
2092;499296;17
2092;468717;18
2092;447327;5
2092;177262;6
2092;264345;70
2092;652954;12
2092;340702;9
2092;296251;62
2092;674915;0
2092;98736;39
2093;511421;51
2093;219565;0
2093;560269;13
2093;118705;6
2093;499287;14
2093;192239;37
2093;499269;5
2093;604545;0
2093;653129;3
2093;485460;14
2093;625718;4
2093;653149;7
2093;418197;21
2093;705519;21
2093;625738;14
2093;125872;7
2093;292796;13
2093;340133;4
2093;520163;6
2093;625683;-2
2093;112993;8
2093;703309;0
2093;511397;46
2093;210057;0
2093;652894;5
2093;679181;4
2093;468672;17
2093;625713;32
2093;604555;0
2093;650781;0
2093;468654;10
2093;447336;25
2093;668417;3
2093;322538;14
2093;321416;1
2093;335918;0
2093;177262;2
2093;668447;10
2093;683295;5
2093;623305;42
2093;465559;6
2093;605765;11
2093;459192;5
2093;470674;36
2093;485779;0
2093;474555;2
2093;342975;15
2093;468699;0
